combo_id,symbol,stop_mode,atr_mult,wick_buffer_frac,require_pattern,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
19,ETH,wick,,0.2,False,2.0,367,46.59400544959128,1.0520521060894428,226.43984796400537,-39.23132671745
19,XAUT,wick,,0.2,False,2.0,315,38.41269841269842,0.5969935454272433,-843.8345633149793,-84.71199715706689
19,SP500/USD,wick,,0.2,False,2.0,149,44.29530201342282,0.4438117582452351,-721.4372332037099,-72.143723320371
19,NASDAQ100/USD,wick,,0.2,False,2.0,148,35.810810810810814,0.44815989867340106,-727.5828017618566,-73.2686495968061
19,OIL_BRENT/USD,wick,,0.2,False,2.0,96,45.83333333333333,0.9754116352562154,-29.7664490154051,-17.608009047782858
19,SILVER/USD,wick,,0.2,False,2.0,131,41.98473282442748,0.7835430701841306,-284.5626839015906,-44.47581734233684
19,HYPE,wick,,0.2,False,2.0,367,46.59400544959128,1.1945669812085753,2182.4558386681783,-33.64972119967984
19,AAPL/USD,wick,,0.2,False,2.0,178,38.764044943820224,0.5892588750648088,-613.6347277358861,-61.624755167442025
19,AMZN/USD,wick,,0.2,False,2.0,172,43.604651162790695,0.6287082904926597,-587.6860615688283,-63.45296085302019
20,BTC,wick,,0.2,True,2.0,242,42.561983471074385,0.9202666998503665,-240.9349500763849,-41.18366036425438
20,ETH,wick,,0.2,True,2.0,241,46.88796680497925,1.092968915379589,236.82989114559132,-33.04490123599632
20,XAUT,wick,,0.2,True,2.0,237,40.50632911392405,0.643323568865504,-710.0399410189987,-71.50647947884804
20,SP500/USD,wick,,0.2,True,2.0,109,45.87155963302752,0.4760942566728474,-567.4426995866208,-58.56879786947991
20,NASDAQ100/USD,wick,,0.2,True,2.0,101,31.683168316831683,0.39911289342219186,-650.6644705614463,-65.235559381722
20,OIL_BRENT/USD,wick,,0.2,True,2.0,65,49.23076923076923,1.0951518438884182,76.23043412865809,-13.143573260040403
20,SILVER/USD,wick,,0.2,True,2.0,84,39.285714285714285,0.5558339579701987,-386.525416639587,-43.211661969277884
20,HYPE,wick,,0.2,True,2.0,261,47.89272030651341,1.2875940332237348,2069.5253808864813,-27.394654535043
20,AAPL/USD,wick,,0.2,True,2.0,127,37.79527559055118,0.6883399210247363,-442.1978618948822,-54.81228471458306
20,AMZN/USD,wick,,0.2,True,2.0,129,38.759689922480625,0.5259138840280669,-617.809934047613,-63.80694411032848
21,BTC,wick,,0.3,False,2.0,331,46.22356495468278,0.9987909582255426,-5.0947066966626835,-33.123850862666636
21,ETH,wick,,0.3,False,2.0,361,47.368421052631575,1.0915654781949449,388.22367261327076,-32.56265428234346
21,XAUT,wick,,0.3,False,2.0,309,39.482200647249186,0.627561761874462,-810.820575971959,-81.46303675797976
21,SP500/USD,wick,,0.3,False,2.0,144,45.83333333333333,0.5052446464497526,-659.406976370656,-66.55560232073316
